item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q100708502,NormalRank,Q6581097,true,false,,,,
Q111662838,NormalRank,Q6581097,true,false,,,,
Q113956872,NormalRank,Q6581097,true,false,,,,
Q113956873,NormalRank,Q6581097,true,false,,,,
Q113956874,NormalRank,Q6581097,true,false,,,,
Q113956875,,,,false,,,,
Q113956877,NormalRank,Q6581097,true,false,,,,
Q113956878,NormalRank,Q6581097,true,false,,,,
Q113956879,,,,false,,,,
Q1337396,NormalRank,Q6581097,true,false,,,,
Q1444020,NormalRank,Q6581097,true,false,,,,
Q16201341,NormalRank,Q6581097,true,false,,,,
Q17269736,NormalRank,Q6581097,true,false,,,,
Q1871549,NormalRank,Q6581097,true,false,,,,
Q1949087,NormalRank,Q6581097,true,false,,,,
Q1968705,NormalRank,Q6581097,true,true,false,false,false,true
Q20670527,NormalRank,Q6581097,true,false,,,,
Q2125987,NormalRank,Q6581097,true,false,,,,
Q22003256,NormalRank,Q6581072,true,false,,,,
Q2212953,NormalRank,Q6581097,true,false,,,,
Q2269474,NormalRank,Q6581072,true,false,,,,
Q2380953,NormalRank,Q6581097,true,false,,,,
Q2397774,NormalRank,Q6581097,true,false,,,,
Q2606941,NormalRank,Q6581097,true,false,,,,
Q2778834,NormalRank,Q6581097,true,false,,,,
Q28859452,NormalRank,Q6581072,true,false,,,,
Q299020,NormalRank,Q6581097,true,true,false,false,false,true
Q3127467,NormalRank,Q6581072,true,false,,,,
Q3153557,NormalRank,Q6581097,true,false,,,,
Q333135,NormalRank,Q6581097,true,true,false,false,false,true
Q335287,NormalRank,Q6581097,true,false,,,,
Q3486213,NormalRank,Q6581097,true,false,,,,
Q380734,NormalRank,Q6581097,true,true,false,false,false,true
Q440403,NormalRank,Q6581072,true,true,false,false,false,true
Q44166904,NormalRank,Q6581097,true,false,,,,
Q46837592,NormalRank,Q6581097,true,false,,,,
Q52991358,NormalRank,Q6581097,true,false,,,,
Q613821,NormalRank,Q6581097,true,false,,,,
Q64578247,NormalRank,Q6581072,true,false,,,,
Q73243050,NormalRank,Q6581072,true,false,,,,
Q73263647,NormalRank,Q6581097,true,false,,,,
Q73516024,NormalRank,Q6581097,true,false,,,,
Q96942215,NormalRank,Q6581072,true,false,,,,
Q97484521,NormalRank,Q6581097,true,false,,,,
Q97497908,NormalRank,Q6581072,true,false,,,,
Q97497997,NormalRank,Q6581097,true,false,,,,
Q97500097,NormalRank,Q6581097,true,false,,,,
Q97667293,NormalRank,Q6581097,true,false,,,,
Q97676583,NormalRank,Q6581097,true,false,,,,
Q97678821,NormalRank,Q6581097,true,false,,,,
Q97680132,NormalRank,Q6581097,true,false,,,,
Q97682387,NormalRank,Q6581072,true,false,,,,
Q97686480,NormalRank,Q6581072,true,false,,,,
Q97688513,NormalRank,Q6581097,true,false,,,,
Q57667,NormalRank,Q6581097,true,true,false,false,false,true
Q57667,NormalRank,Q6581097,true,true,true,false,false,false
Q58149,NormalRank,Q6581072,true,true,false,false,false,true
